Date,Open,High,Low,Close,Volume,Ticker,Year-Month
3/25/21,613,645.5,609.5,640.39,39224850,TSLA,2021-3
3/26/21,641.87,643.82,599.89,618.71,33852827,TSLA,2021-3
3/29/21,615.64,616.48,596.02,611.29,28636985,TSLA,2021-3
3/30/21,601.75,637.66,591.01,635.62,39432359,TSLA,2021-3
3/31/21,646.62,672,641.11,667.93,33337288,TSLA,2021-3
3/1/21,260.82,266.65,257.9,264.91,22157255,FB,2021-3
3/2/21,265.78,266.71,258.65,259,15191722,FB,2021-3
3/3/21,260.29,260.99,255.1,255.41,15513515,FB,2021-3
3/4/21,256.47,266.49,253.5,257.64,31626463,FB,2021-3
3/5/21,260.67,265.45,255.61,264.28,26820055,FB,2021-3
3/8/21,265.55,265.58,255.05,255.31,18391768,FB,2021-3
3/9/21,261.18,268.53,259.81,265.74,22039740,FB,2021-3
3/10/21,268.64,268.97,262.87,264.9,14210318,FB,2021-3
3/11/21,268.11,277.9,267.82,273.88,21833979,FB,2021-3
3/12/21,269.14,269.74,264.02,268.4,20600198,FB,2021-3
3/15/21,269.08,275.96,268.5,273.75,16856746,FB,2021-3
3/16/21,276.08,282.14,274.8,279.28,22437665,FB,2021-3
3/17/21,275.71,286.23,275.41,284.01,21315044,FB,2021-3
3/18/21,279.87,285.19,278.28,278.62,18754853,FB,2021-3
3/19/21,281.22,292.8,281.2,290.11,38930536,FB,2021-3
3/22/21,290.45,299.71,286.75,293.54,28273073,FB,2021-3
3/23/21,293.15,298,289.81,290.63,23000929,FB,2021-3
3/24/21,291,291.72,281.16,282.14,18675046,FB,2021-3
3/25/21,280.98,288.06,277.75,278.74,24505648,FB,2021-3
3/26/21,278.3,284.5,277.77,283.02,17629185,FB,2021-3
3/29/21,285.77,293.18,284.7,290.82,21718831,FB,2021-3
3/30/21,289.83,292.47,286.7,288,17474537,FB,2021-3
3/31/21,289.99,296.5,288.61,294.53,19498157,FB,2021-3
4/1/21,123.66,124.18,122.49,123,75089134,AAPL,2021-4
4/5/21,123.87,126.16,123.07,125.9,88651175,AAPL,2021-4
4/6/21,126.5,127.13,125.65,126.21,80171253,AAPL,2021-4
4/7/21,125.83,127.92,125.14,127.9,83466716,AAPL,2021-4
4/8/21,128.95,130.39,128.52,130.36,88844591,AAPL,2021-4
4/9/21,129.8,133.04,129.47,133,106686703,AAPL,2021-4
4/12/21,132.52,132.85,130.63,131.24,91419983,AAPL,2021-4
4/13/21,132.44,134.66,131.93,134.43,91266545,AAPL,2021-4
4/14/21,134.94,135,131.66,132.03,87222782,AAPL,2021-4
4/15/21,133.82,135,133.64,134.5,89347102,AAPL,2021-4
4/16/21,134.3,134.67,133.28,134.16,84922386,AAPL,2021-4
4/19/21,133.51,135.47,133.34,134.84,94264215,AAPL,2021-4
4/20/21,135.02,135.53,131.81,133.11,94812349,AAPL,2021-4
4/21/21,132.36,133.75,131.3,133.5,68847136,AAPL,2021-4
4/22/21,133.04,134.15,131.41,131.94,84566456,AAPL,2021-4
4/23/21,132.16,135.12,132.16,134.32,78756779,AAPL,2021-4
4/26/21,134.83,135.06,133.56,134.72,66905069,AAPL,2021-4
4/27/21,135.01,135.41,134.11,134.39,66015804,AAPL,2021-4
4/28/21,134.31,135.02,133.08,133.58,107760097,AAPL,2021-4
4/29/21,136.47,137.07,132.45,133.48,151100953,AAPL,2021-4
4/30/21,131.78,133.56,131.07,131.46,109839466,AAPL,2021-4
4/1/21,2097.95,2142.94,2096.89,2137.75,1698978,GOOG,2021-4
4/5/21,2152.94,2237.31,2151.62,2225.55,2164875,GOOG,2021-4
4/6/21,2222.5,2237.66,2214.8,2224.75,1353036,GOOG,2021-4
4/7/21,2226.13,2255,2225.33,2249.68,1289861,GOOG,2021-4
4/8/21,2277.96,2284.01,2257.68,2265.44,1358259,GOOG,2021-4
4/9/21,2256.7,2289.04,2253.71,2285.88,1044365,GOOG,2021-4
4/12/21,2266.25,2275.32,2238.47,2254.79,1565851,GOOG,2021-4
4/13/21,2261.47,2277.21,2256.09,2267.27,1165804,GOOG,2021-4
4/14/21,2275.16,2277.99,2249.19,2254.84,1010967,GOOG,2021-4
4/15/21,2276.98,2306.6,2266,2296.66,1373612,GOOG,2021-4
4/16/21,2303,2306.44,2284.45,2297.76,1130090,GOOG,2021-4
4/19/21,2291.98,2318.45,2287.84,2302.4,1234445,GOOG,2021-4
4/20/21,2307.89,2309.6,2271.71,2293.63,1088749,GOOG,2021-4
4/21/21,2285.25,2295.32,2258.57,2293.29,1196731,GOOG,2021-4
4/22/21,2293.23,2303.76,2256.45,2267.92,1054808,GOOG,2021-4
4/23/21,2283.47,2325.82,2278.21,2315.3,1435162,GOOG,2021-4
4/26/21,2319.93,2341.26,2313.84,2326.74,1041650,GOOG,2021-4
4/27/21,2336,2337.45,2304.27,2307.12,1598583,GOOG,2021-4
4/28/21,2407.15,2452.38,2374.85,2379.91,2986439,GOOG,2021-4
4/29/21,2410.33,2436.52,2402.28,2429.89,1977677,GOOG,2021-4
4/30/21,2404.49,2427.14,2402.16,2410.12,1957130,GOOG,2021-4
4/1/21,238.47,242.84,238.05,242.35,30337982,MSFT,2021-4
4/5/21,242.76,249.96,242.7,249.07,36910609,MSFT,2021-4
4/6/21,247.61,249.4,246.88,247.86,22931923,MSFT,2021-4
4/7/21,247.81,250.93,247.19,249.9,22719835,MSFT,2021-4
4/8/21,252.77,254.14,252,253.25,23625197,MSFT,2021-4
4/9/21,252.87,255.99,252.44,255.85,24326833,MSFT,2021-4
4/12/21,254.71,257.67,254.62,255.91,27148668,MSFT,2021-4
4/13/21,257.26,259.19,256.83,258.49,23837469,MSFT,2021-4
4/14/21,257.48,258.83,255.16,255.59,23070938,MSFT,2021-4
4/15/21,257.93,259.93,257.73,259.5,25627481,MSFT,2021-4
4/16/21,259.47,261,257.6,260.74,24878582,MSFT,2021-4
4/19/21,260.19,261.48,257.82,258.74,23209260,MSFT,2021-4
4/20/21,257.82,260.2,256.84,258.26,19722875,MSFT,2021-4
4/21/21,258.94,260.68,257.25,260.58,24030383,MSFT,2021-4
4/22/21,260.21,261.78,255.64,257.17,25606152,MSFT,2021-4
4/23/21,257.88,261.51,257.27,261.15,21499286,MSFT,2021-4
4/26/21,261.66,262.44,260.17,261.55,19763346,MSFT,2021-4
4/27/21,261.58,263.19,260.12,261.97,31014213,MSFT,2021-4
4/28/21,256.08,256.54,252.95,254.56,46903119,MSFT,2021-4
4/29/21,255.46,256.1,249,252.51,40589023,MSFT,2021-4
4/30/21,249.74,253.08,249.6,252.18,30945098,MSFT,2021-4
4/1/21,688.37,692.42,659.42,661.75,35298378,TSLA,2021-4
4/5/21,707.71,708.16,684.7,691.05,41842767,TSLA,2021-4
4/6/21,690.3,696.55,681.37,691.62,28271839,TSLA,2021-4
4/7/21,687,691.38,667.84,670.97,26309433,TSLA,2021-4
4/8/21,677.38,689.55,671.65,683.8,23924329,TSLA,2021-4
4/9/21,677.77,680.97,669.43,677.02,21437087,TSLA,2021-4
4/12/21,685.7,704.8,682.09,701.98,29135670,TSLA,2021-4
4/13/21,712.7,763,710.66,762.32,44652808,TSLA,2021-4
4/14/21,770.7,780.79,728.03,732.23,49017434,TSLA,2021-4
4/15/21,743.1,743.69,721.31,738.85,27848900,TSLA,2021-4
4/16/21,728.65,749.41,724.6,739.78,27979526,TSLA,2021-4
4/19/21,719.6,725.4,691.8,714.63,39686226,TSLA,2021-4
4/20/21,717.42,737.25,710.69,718.99,35609038,TSLA,2021-4
4/21/21,704.77,744.84,698,744.12,31215514,TSLA,2021-4
4/22/21,741.5,753.77,718.04,719.69,35590255,TSLA,2021-4
4/23/21,719.8,737.36,715.46,729.4,28413889,TSLA,2021-4
4/26/21,741,749.3,732.61,738.2,31038502,TSLA,2021-4
4/27/21,717.96,724,703.35,704.74,29436995,TSLA,2021-4
4/28/21,696.41,708.5,693.6,694.4,22271047,TSLA,2021-4
4/29/21,699.51,702.25,668.5,677,28845449,TSLA,2021-4
4/30/21,667.59,715.47,666.14,709.44,40758722,TSLA,2021-4
4/1/21,298.4,302.4,296.6,298.66,17615980,FB,2021-4
4/5/21,300.89,310.77,300.68,308.91,28237006,FB,2021-4
4/6/21,308.84,311.35,305.25,306.26,17335246,FB,2021-4
4/7/21,306.34,314.25,305.5,313.09,22855241,FB,2021-4
4/8/21,314.85,315.88,310.05,313.02,20894148,FB,2021-4
4/9/21,311.4,314.74,310.33,312.46,15988568,FB,2021-4
4/12/21,311.05,312.15,307.93,311.54,10881935,FB,2021-4
4/13/21,312.21,314.43,309.32,309.76,14036927,FB,2021-4
4/14/21,307.3,308.03,301.95,302.82,17421393,FB,2021-4
4/15/21,306.34,310.14,304.1,307.82,14558273,FB,2021-4
4/16/21,308.17,308.95,304.61,306.18,13059163,FB,2021-4
4/19/21,305.01,307.7,300.56,302.24,14553507,FB,2021-4
4/20/21,301.99,305.1,297.21,302.65,16796442,FB,2021-4
4/21/21,301.95,301.98,297.39,301.47,14863474,FB,2021-4
4/22/21,301.33,302.92,296.04,296.52,16375350,FB,2021-4
4/23/21,298.76,302.59,297.15,301.13,17559498,FB,2021-4
4/26/21,303.34,305.8,301.56,303.04,16172593,FB,2021-4
4/27/21,304.28,305.34,301.11,303.57,15309256,FB,2021-4
4/28/21,307.36,310.92,305.37,307.1,33907210,FB,2021-4
4/29/21,330.12,331.81,321.61,329.51,56526771,FB,2021-4
4/30/21,326.14,329.82,324.5,325.08,26332423,FB,2021-4
5/3/21,132.04,134.07,131.83,132.54,75135100,AAPL,2021-5
5/4/21,131.19,131.49,126.7,127.85,137564718,AAPL,2021-5
5/5/21,129.2,130.45,127.97,128.1,84000900,AAPL,2021-5
5/6/21,127.89,129.75,127.13,129.74,78128334,AAPL,2021-5
5/7/21,130.85,131.26,129.48,130.21,78973273,AAPL,2021-5
5/10/21,129.41,129.54,126.81,126.85,88071229,AAPL,2021-5
5/11/21,123.5,126.27,122.77,125.91,126142826,AAPL,2021-5
5/12/21,123.4,124.64,122.25,122.77,112172282,AAPL,2021-5
5/13/21,124.58,126.15,124.26,124.97,105861339,AAPL,2021-5
5/14/21,126.25,127.89,125.85,127.45,81917951,AAPL,2021-5
5/17/21,126.82,126.93,125.17,126.27,74244624,AAPL,2021-5
5/18/21,126.56,126.99,124.78,124.85,63342929,AAPL,2021-5
5/19/21,123.16,124.92,122.86,124.69,92611989,AAPL,2021-5
5/20/21,125.23,127.72,125.1,127.31,76857123,AAPL,2021-5
5/21/21,127.82,128,125.21,125.43,79295436,AAPL,2021-5
5/24/21,126.01,127.94,125.94,127.1,63092945,AAPL,2021-5
5/25/21,127.82,128.32,126.32,126.9,72009482,AAPL,2021-5
5/26/21,126.96,127.39,126.42,126.85,56575920,AAPL,2021-5
5/27/21,126.44,127.64,125.08,125.28,94625601,AAPL,2021-5
5/28/21,125.57,125.8,124.55,124.61,71311109,AAPL,2021-5
5/3/21,2402.72,2419.7,2384.5,2395.17,1689389,GOOG,2021-5
5/4/21,2369.74,2379.26,2311.7,2354.25,1756015,GOOG,2021-5
5/5/21,2368.42,2382.2,2351.41,2356.74,1090275,GOOG,2021-5
5/6/21,2350.64,2382.71,2342.34,2381.35,1030859,GOOG,2021-5
5/7/21,2400,2416.41,2390,2398.69,1163892,GOOG,2021-5
5/10/21,2374.89,2378,2334.73,2341.66,1300271,GOOG,2021-5
5/11/21,2291.86,2322,2283,2308.76,1605548,GOOG,2021-5
5/12/21,2261.71,2285.37,2230.05,2239.08,1746664,GOOG,2021-5
5/13/21,2261.09,2276.6,2242.72,2261.97,1333508,GOOG,2021-5
5/14/21,2291.83,2321.14,2283.32,2316.16,1331248,GOOG,2021-5
5/17/21,2309.32,2323.34,2295,2321.41,992416,GOOG,2021-5
5/18/21,2336.91,2343.15,2303.16,2303.43,865119,GOOG,2021-5
5/19/21,2264.4,2316.76,2263.52,2308.71,967544,GOOG,2021-5
5/20/21,2328.04,2360.34,2321.09,2356.09,1191593,GOOG,2021-5
5/21/21,2365.99,2369,2342.37,2345.1,1141632,GOOG,2021-5
5/24/21,2367,2418.48,2360.11,2406.67,1062189,GOOG,2021-5
5/25/21,2420,2432.89,2402.99,2409.07,941928,GOOG,2021-5
5/26/21,2412.84,2442.94,2412.52,2433.53,1092819,GOOG,2021-5
5/27/21,2436.94,2440,2402,2402.51,1948113,GOOG,2021-5
5/28/21,2421.96,2428.14,2407.69,2411.56,1205382,GOOG,2021-5
5/3/21,253.4,254.35,251.12,251.86,19626568,MSFT,2021-5
5/4/21,250.97,251.21,245.76,247.79,32756052,MSFT,2021-5
5/5/21,249.06,249.5,245.82,246.47,21901325,MSFT,2021-5
5/6/21,246.45,249.86,244.69,249.73,26491085,MSFT,2021-5
5/7/21,252.15,254.3,251.17,252.46,27032912,MSFT,2021-5
5/10/21,250.87,251.73,247.12,247.18,29299890,MSFT,2021-5
5/11/21,244.55,246.6,242.57,246.23,33641589,MSFT,2021-5
5/12/21,242.17,244.38,238.07,239,36684370,MSFT,2021-5
5/13/21,241.8,245.6,241.42,243.03,29624298,MSFT,2021-5
5/14/21,245.58,249.18,245.49,248.15,23901081,MSFT,2021-5
5/17/21,246.55,246.59,243.52,245.18,24970168,MSFT,2021-5
5/18/21,246.27,246.41,242.9,243.08,20167975,MSFT,2021-5
5/19/21,239.31,243.23,238.6,243.12,25739807,MSFT,2021-5
5/20/21,243.96,247.95,243.86,246.48,21800716,MSFT,2021-5
5/21/21,247.57,248.33,244.74,245.17,21863058,MSFT,2021-5
5/24/21,247.79,251.16,247.51,250.78,21411547,MSFT,2021-5
5/25/21,251.77,252.75,250.82,251.72,17704303,MSFT,2021-5
5/26/21,251.43,252.94,250.75,251.49,17771600,MSFT,2021-5
5/27/21,251.17,251.48,249.25,249.31,24426244,MSFT,2021-5
5/28/21,251,252.08,249.56,249.68,18274942,MSFT,2021-5
5/3/21,703.8,706,680.5,684.9,27043143,TSLA,2021-5
5/4/21,678.94,683.45,657.7,673.6,29739319,TSLA,2021-5
5/5/21,681.06,685.3,667.34,670.94,21901894,TSLA,2021-5
5/6/21,680.76,681.02,650,663.54,27784619,TSLA,2021-5
5/7/21,665.8,690,660.22,672.37,23469172,TSLA,2021-5
5/10/21,664.9,665.05,627.61,629.04,31392417,TSLA,2021-5
5/11/21,599.24,627.1,595.6,617.2,46503896,TSLA,2021-5
5/12/21,602.49,620.41,586.77,589.89,33823646,TSLA,2021-5
5/13/21,601.54,606.46,559.65,571.69,44184916,TSLA,2021-5
5/14/21,583.41,592.87,570.46,589.74,33370856,TSLA,2021-5
5/17/21,575.55,589.73,561.2,576.83,32390360,TSLA,2021-5
5/18/21,568,596.25,563.38,577.87,36830567,TSLA,2021-5
5/19/21,552.55,566.21,546.98,563.46,39578395,TSLA,2021-5
5/20/21,575,588.85,571.07,586.78,30821119,TSLA,2021-5
5/21/21,596.11,596.68,580,580.88,26030595,TSLA,2021-5
5/24/21,581.6,614.48,573.65,606.44,34558089,TSLA,2021-5
5/25/21,607.31,613.99,595.71,604.69,28005933,TSLA,2021-5
5/26/21,607.56,626.17,601.5,619.13,28639305,TSLA,2021-5
5/27/21,620.24,631.13,616.21,630.85,26370593,TSLA,2021-5
5/28/21,628.5,635.59,622.38,625.22,22737038,TSLA,2021-5
5/3/21,326.17,328.55,321.84,322.58,18719462,FB,2021-5
5/4/21,320.02,322.19,313.12,318.36,24032557,FB,2021-5
5/5/21,318.19,321.06,314.49,315.02,15577605,FB,2021-5
5/6/21,314.52,320.24,313.27,320.02,19012241,FB,2021-5
5/7/21,322.38,322.94,318.75,319.08,15916743,FB,2021-5
5/10/21,314.35,314.58,304.83,305.97,24239170,FB,2021-5
5/11/21,300.75,306.84,299.69,306.53,18920086,FB,2021-5
5/12/21,301.13,304.96,298.19,302.55,24641010,FB,2021-5
5/13/21,306.08,308.86,302.77,305.26,18079160,FB,2021-5
5/14/21,309.54,316.85,309.08,315.94,19245724,FB,2021-5
5/17/21,313.55,315.68,311.58,315.46,15401343,FB,2021-5
5/18/21,315.59,316.5,309.81,309.96,14522403,FB,2021-5
5/19/21,304.19,314.66,303.57,313.59,19106244,FB,2021-5
5/20/21,313.58,319.25,313.16,318.61,17320241,FB,2021-5
5/21/21,319.29,319.93,315.81,316.23,13600901,FB,2021-5
5/24/21,318.21,325.95,318.03,324.63,16445356,FB,2021-5
5/25/21,327.08,329.18,324.8,327.79,16436965,FB,2021-5
5/26/21,328.35,329.83,325.82,327.66,9686917,FB,2021-5
5/27/21,328,333.78,326.76,332.75,20477726,FB,2021-5
5/28/21,331,332.87,328.33,328.73,12037430,FB,2021-5
6/1/21,125.08,125.35,123.94,124.28,67637118,AAPL,2021-6
6/2/21,124.28,125.24,124.05,125.06,59278862,AAPL,2021-6
6/3/21,124.68,124.85,123.13,123.54,76229170,AAPL,2021-6
6/4/21,124.07,126.16,123.85,125.89,75169343,AAPL,2021-6
6/7/21,126.17,126.32,124.83,125.9,71057550,AAPL,2021-6
6/8/21,126.6,128.46,126.21,126.74,74403774,AAPL,2021-6
6/9/21,127.21,127.75,126.52,127.13,56877937,AAPL,2021-6
6/10/21,127.02,128.19,125.94,126.11,71186421,AAPL,2021-6
6/11/21,126.53,127.44,126.1,127.35,53522373,AAPL,2021-6
6/14/21,127.82,130.54,127.07,130.48,96906490,AAPL,2021-6
6/15/21,129.94,130.6,129.39,129.64,62746332,AAPL,2021-6
6/16/21,130.37,130.89,128.46,130.15,91815026,AAPL,2021-6
6/17/21,129.8,132.55,129.65,131.79,96721669,AAPL,2021-6
6/18/21,130.71,131.51,130.24,130.46,108953309,AAPL,2021-6
6/21/21,130.3,132.41,129.21,132.3,79663316,AAPL,2021-6
6/22/21,132.13,134.08,131.62,133.98,74783618,AAPL,2021-6
6/23/21,133.77,134.32,133.23,133.7,60214200,AAPL,2021-6
6/24/21,134.45,134.64,132.93,133.41,68710998,AAPL,2021-6
6/25/21,133.46,133.89,132.81,133.11,70783746,AAPL,2021-6
6/28/21,133.41,135.25,133.35,134.78,62111303,AAPL,2021-6
6/29/21,134.8,136.49,134.35,136.33,64556081,AAPL,2021-6
6/30/21,136.17,137.41,135.87,136.96,63261393,AAPL,2021-6
6/1/21,2422,2437.97,2404.88,2429.81,958289,GOOG,2021-6
6/2/21,2435.31,2442,2404.2,2421.28,858105,GOOG,2021-6
6/3/21,2395.02,2409.75,2382.83,2404.61,917291,GOOG,2021-6
6/4/21,2422.52,2453.86,2417.77,2451.76,1297434,GOOG,2021-6
6/7/21,2451.32,2468,2441.07,2466.09,1192453,GOOG,2021-6
6/8/21,2479.9,2494.5,2468.24,2482.85,1253253,GOOG,2021-6
6/9/21,2499.5,2505,2487.33,2491.4,1006337,GOOG,2021-6
6/10/21,2494.01,2523.26,2494,2521.6,1561733,GOOG,2021-6
6/11/21,2524.92,2526.99,2498.29,2513.93,1262309,GOOG,2021-6
6/14/21,2513.39,2528.23,2500.94,2527.04,1127522,GOOG,2021-6
6/15/21,2530.44,2537.24,2512.97,2520.66,1109130,GOOG,2021-6
6/16/21,2524.95,2530.47,2483,2513.93,1315838,GOOG,2021-6
6/17/21,2510.46,2543.93,2510.3,2527.42,1287791,GOOG,2021-6
6/18/21,2514.11,2527.78,2492.06,2511.35,2665310,GOOG,2021-6
6/21/21,2514.8,2540.73,2502.69,2529.1,1312826,GOOG,2021-6
6/22/21,2529,2545.4,2520.53,2539.99,1049310,GOOG,2021-6
6/23/21,2531,2555.92,2525.04,2529.23,984658,GOOG,2021-6
6/24/21,2541.07,2550.71,2539.2,2545.64,946662,GOOG,2021-6
6/25/21,2539.14,2550.1,2528.88,2539.9,1674297,GOOG,2021-6
6/28/21,2540,2546.74,2519.48,2536.39,1405543,GOOG,2021-6
6/29/21,2535.45,2540,2508.74,2520.37,1047478,GOOG,2021-6
6/30/21,2513.07,2516,2495.15,2506.32,1200478,GOOG,2021-6
6/1/21,251.23,251.29,246.96,247.4,23213310,MSFT,2021-6
6/2/21,248.13,249.27,245.84,247.3,19406705,MSFT,2021-6
6/3/21,245.22,246.34,243,245.71,25307711,MSFT,2021-6
6/4/21,247.76,251.65,247.51,250.79,25281094,MSFT,2021-6
6/7/21,249.98,254.09,249.81,253.81,23079167,MSFT,2021-6
6/8/21,255.16,256.01,252.51,252.57,22454998,MSFT,2021-6
6/9/21,253.81,255.53,253.21,253.59,17937634,MSFT,2021-6
6/10/21,254.29,257.46,253.67,257.24,24563619,MSFT,2021-6
6/11/21,257.99,258.49,256.61,257.89,18999731,MSFT,2021-6
6/14/21,257.9,259.95,256.8,259.89,19150507,MSFT,2021-6
6/15/21,259.77,259.99,257.68,258.36,18038931,MSFT,2021-6
6/16/21,259.4,260.58,254.42,257.38,27219956,MSFT,2021-6
6/17/21,256.07,261.75,256.01,260.9,27565537,MSFT,2021-6
6/18/21,259.63,262.3,258.75,259.43,37202217,MSFT,2021-6
6/21/21,259.82,263.52,257.92,262.63,26696119,MSFT,2021-6
6/22/21,262.72,265.79,262.4,265.51,24694090,MSFT,2021-6
6/23/21,265.99,266.83,264.43,265.27,19518681,MSFT,2021-6
6/24/21,266.16,267.85,265.47,266.69,21446867,MSFT,2021-6
6/25/21,266.23,267.25,264.76,265.02,25611113,MSFT,2021-6
6/28/21,266.19,268.9,265.91,268.72,19590024,MSFT,2021-6
6/29/21,268.87,271.65,267.98,271.4,19937811,MSFT,2021-6
6/30/21,270.69,271.36,269.6,270.9,21656457,MSFT,2021-6
6/1/21,627.8,633.8,620.55,623.9,18084890,TSLA,2021-6
6/2/21,620.13,623.36,599.14,605.12,23302779,TSLA,2021-6
6/3/21,601.8,604.55,571.22,572.84,30111893,TSLA,2021-6
6/4/21,579.71,600.61,577.2,599.05,24036896,TSLA,2021-6
6/7/21,591.83,610,582.88,605.13,22543682,TSLA,2021-6
6/8/21,623.01,623.09,595.5,603.59,26053405,TSLA,2021-6
6/9/21,602.17,611.79,597.63,598.78,16584566,TSLA,2021-6
6/10/21,603.88,616.59,600.5,610.12,23919606,TSLA,2021-6
6/11/21,610.23,612.56,601.52,609.89,16205303,TSLA,2021-6
6/14/21,612.23,625.49,609.18,617.69,20423983,TSLA,2021-6
6/15/21,616.69,616.79,598.23,599.36,17764145,TSLA,2021-6
6/16/21,597.54,608.5,593.5,604.87,22144127,TSLA,2021-6
6/17/21,601.89,621.47,601.34,616.6,22701350,TSLA,2021-6
6/18/21,613.37,628.35,611.8,623.31,24560905,TSLA,2021-6
6/21/21,624.48,631.39,608.88,620.83,24812741,TSLA,2021-6
6/22/21,618.25,628.57,615.5,623.71,19158892,TSLA,2021-6
6/23/21,632,657.2,630.04,656.57,31099228,TSLA,2021-6
6/24/21,674.99,697.62,667.61,679.82,45982386,TSLA,2021-6
6/25/21,689.58,693.81,668.7,671.87,32496707,TSLA,2021-6
6/28/21,671.64,694.7,670.32,688.72,21628159,TSLA,2021-6
6/29/21,684.65,687.51,675.89,680.76,17381313,TSLA,2021-6
6/30/21,679.77,692.81,678.14,679.7,18924862,TSLA,2021-6
6/1/21,330.15,331.42,326.64,329.13,11765906,FB,2021-6
6/2/21,330.38,331.87,327.12,329.15,11654275,FB,2021-6
6/3/21,325.78,327.38,323.48,326.04,12610788,FB,2021-6
6/4/21,325.9,332.46,325.18,330.35,13289383,FB,2021-6
6/7/21,329.48,337.69,328.93,336.58,20136707,FB,2021-6
6/8/21,336.7,338.3,332.24,333.68,14580464,FB,2021-6
6/9/21,335.74,336.8,330,330.25,13727946,FB,2021-6
6/10/21,330.79,333.94,328.55,332.46,13240229,FB,2021-6
6/11/21,332.58,332.83,328.93,331.26,13587916,FB,2021-6
6/14/21,331.9,336.82,329.81,336.77,12250799,FB,2021-6
6/15/21,336.99,339.92,335.03,336.75,15795226,FB,2021-6
6/16/21,336.7,337.55,328.72,331.08,17232157,FB,2021-6
6/17/21,330.49,337.98,330.15,336.51,17794080,FB,2021-6
6/18/21,334.53,336.15,329,329.66,23039457,FB,2021-6
6/21/21,331.09,332.92,327.65,332.29,11337522,FB,2021-6
6/22/21,332.69,339.92,332.6,339.03,15345299,FB,2021-6
6/23/21,339.35,343.42,338.2,340.59,14817824,FB,2021-6
6/24/21,341.85,344.9,341.79,343.18,12329096,FB,2021-6
6/25/21,342.59,344.12,339.68,341.37,14594444,FB,2021-6
6/28/21,342.46,358.14,341.77,355.64,29156132,FB,2021-6
6/29/21,356.27,356.74,349.05,351.89,21417305,FB,2021-6
6/30/21,352.17,352.92,347.17,347.71,15107514,FB,2021-6
7/1/21,136.6,137.33,135.76,137.27,52485781,AAPL,2021-7
7/2/21,137.9,140,137.75,139.96,78945572,AAPL,2021-7
7/6/21,140.07,143.15,140.07,142.02,108181793,AAPL,2021-7
7/7/21,143.54,144.89,142.66,144.57,104911589,AAPL,2021-7
7/8/21,141.58,144.06,140.67,143.24,105575458,AAPL,2021-7
7/9/21,142.75,145.65,142.65,145.11,99890800,AAPL,2021-7
7/12/21,146.21,146.32,144,144.5,76299719,AAPL,2021-7
7/13/21,144.03,147.46,143.63,145.64,100827099,AAPL,2021-7
7/14/21,148.1,149.57,147.68,149.15,127050785,AAPL,2021-7
7/15/21,149.24,150,147.09,148.48,106820297,AAPL,2021-7
7/16/21,148.46,149.76,145.88,146.39,93251426,AAPL,2021-7
7/19/21,143.75,144.07,141.67,142.45,121434571,AAPL,2021-7
7/20/21,143.46,147.1,142.96,146.15,96350036,AAPL,2021-7
7/21/21,145.53,146.13,144.63,145.4,74993460,AAPL,2021-7
7/22/21,145.94,148.2,145.81,146.8,77338156,AAPL,2021-7
7/23/21,147.55,148.72,146.92,148.56,71447416,AAPL,2021-7
7/26/21,148.27,149.83,147.7,148.99,72434089,AAPL,2021-7
7/27/21,149.12,149.21,145.55,146.77,104818578,AAPL,2021-7
7/28/21,144.81,146.97,142.54,144.98,118931191,AAPL,2021-7
7/29/21,144.69,146.55,144.58,145.64,56699475,AAPL,2021-7
7/30/21,144.38,146.33,144.11,145.86,70440626,AAPL,2021-7
7/1/21,2497,2529.25,2497,2527.37,856230,GOOG,2021-7
7/2/21,2536.79,2576.96,2535.38,2574.38,1058256,GOOG,2021-7
7/6/21,2588.99,2597.69,2568.18,2595.42,1067517,GOOG,2021-7
7/7/21,2606.82,2612.8,2595.2,2601.55,834186,GOOG,2021-7
7/8/21,2565,2600.65,2560.8,2583.54,988975,GOOG,2021-7
7/9/21,2578.89,2596.99,2578.87,2591.49,755466,GOOG,2021-7
7/12/21,2596.67,2615.4,2592,2611.28,847546,GOOG,2021-7
7/13/21,2617.63,2640.84,2612.74,2619.89,830898,GOOG,2021-7
7/14/21,2638.03,2659.92,2637.96,2641.65,895927,GOOG,2021-7
7/15/21,2650,2651.9,2611.96,2625.33,829316,GOOG,2021-7
7/16/21,2632.82,2643.66,2616.43,2636.91,743059,GOOG,2021-7
7/19/21,2623.11,2624.94,2570.74,2585.08,1285466,GOOG,2021-7
7/20/21,2600.08,2640.03,2583.77,2622.03,954156,GOOG,2021-7
7/21/21,2615.74,2652.35,2612.03,2652.01,737082,GOOG,2021-7
7/22/21,2653,2670.09,2648,2666.57,680407,GOOG,2021-7
7/23/21,2705.2,2776.17,2694.01,2756.32,1318887,GOOG,2021-7
7/26/21,2765,2794.26,2753.02,2792.89,1152623,GOOG,2021-7
7/27/21,2800.22,2800.22,2702,2735.93,2108153,GOOG,2021-7
7/28/21,2771.24,2793.52,2727,2727.63,2734417,GOOG,2021-7
7/29/21,2727.61,2743.03,2722.76,2730.81,964167,GOOG,2021-7
7/30/21,2710.22,2715.43,2696.28,2704.42,1197725,GOOG,2021-7
7/1/21,269.61,271.84,269.6,271.6,16725323,MSFT,2021-7
7/2/21,272.82,278,272.5,277.65,26474408,MSFT,2021-7
7/6/21,278.03,279.37,274.3,277.66,31565560,MSFT,2021-7
